ID	Name	AttributeOne	AttributeTwo	AttributeThree
16259	²Ê¡¤ÕæÔª¡¤º×¶¥¡¤Í´»÷(Îé)	atSpunkBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16260	²Ê¡¤ÕæÔª¡¤º×¶¥¡¤Í´»÷(Â½)	atSpunkBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16261	²Ê¡¤ÕæÔª¡¤¸¯ÐÄ¡¤Í´»÷(Ò¼)	atSpunkBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16262	²Ê¡¤ÕæÔª¡¤¸¯ÐÄ¡¤Í´»÷(·¡)	atSpunkBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16263	²Ê¡¤ÕæÔª¡¤¸¯ÐÄ¡¤Í´»÷(Èþ)	atSpunkBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16264	²Ê¡¤ÕæÔª¡¤¸¯ÐÄ¡¤Í´»÷(ËÁ)	atSpunkBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16265	²Ê¡¤ÕæÔª¡¤¸¯ÐÄ¡¤Í´»÷(Îé)	atSpunkBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16266	²Ê¡¤ÕæÔª¡¤¸¯ÐÄ¡¤Í´»÷(Â½)	atSpunkBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16267	²Ê¡¤ÕæÔª¡¤¼ûÇÐ¡¤º×¶¥(Ò¼)	atSpunkBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16268	²Ê¡¤ÕæÔª¡¤¼ûÇÐ¡¤º×¶¥(·¡)	atSpunkBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16269	²Ê¡¤ÕæÔª¡¤¼ûÇÐ¡¤º×¶¥(Èþ)	atSpunkBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16270	²Ê¡¤ÕæÔª¡¤¼ûÇÐ¡¤º×¶¥(ËÁ)	atSpunkBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16271	²Ê¡¤ÕæÔª¡¤¼ûÇÐ¡¤º×¶¥(Îé)	atSpunkBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16272	²Ê¡¤ÕæÔª¡¤¼ûÇÐ¡¤º×¶¥(Â½)	atSpunkBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16273	²Ê¡¤ÕæÔª¡¤¼ûÇÐ¡¤¸¯ÐÄ(Ò¼)	atSpunkBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16274	²Ê¡¤ÕæÔª¡¤¼ûÇÐ¡¤¸¯ÐÄ(·¡)	atSpunkBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16275	²Ê¡¤ÕæÔª¡¤¼ûÇÐ¡¤¸¯ÐÄ(Èþ)	atSpunkBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16276	²Ê¡¤ÕæÔª¡¤¼ûÇÐ¡¤¸¯ÐÄ(ËÁ)	atSpunkBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16277	²Ê¡¤ÕæÔª¡¤¼ûÇÐ¡¤¸¯ÐÄ(Îé)	atSpunkBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16278	²Ê¡¤ÕæÔª¡¤¼ûÇÐ¡¤¸¯ÐÄ(Â½)	atSpunkBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16279	²Ê¡¤ÕæÔª¡¤¼ûÇÐ¡¤Í´»÷(Ò¼)	atSpunkBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16280	²Ê¡¤ÕæÔª¡¤¼ûÇÐ¡¤Í´»÷(·¡)	atSpunkBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16281	²Ê¡¤ÕæÔª¡¤¼ûÇÐ¡¤Í´»÷(Èþ)	atSpunkBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16282	²Ê¡¤ÕæÔª¡¤¼ûÇÐ¡¤Í´»÷(ËÁ)	atSpunkBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16283	²Ê¡¤ÕæÔª¡¤¼ûÇÐ¡¤Í´»÷(Îé)	atSpunkBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16284	²Ê¡¤ÕæÔª¡¤¼ûÇÐ¡¤Í´»÷(Â½)	atSpunkBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16285	²Ê¡¤ÕæÔª¡¤Í´»÷¡¤º×¶¥(Ò¼)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16286	²Ê¡¤ÕæÔª¡¤Í´»÷¡¤º×¶¥(·¡)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16287	²Ê¡¤ÕæÔª¡¤Í´»÷¡¤º×¶¥(Èþ)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16288	²Ê¡¤ÕæÔª¡¤Í´»÷¡¤º×¶¥(ËÁ)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16289	²Ê¡¤ÕæÔª¡¤Í´»÷¡¤º×¶¥(Îé)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16290	²Ê¡¤ÕæÔª¡¤Í´»÷¡¤º×¶¥(Â½)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16291	²Ê¡¤ÕæÔª¡¤Í´»÷¡¤¸¯ÐÄ(Ò¼)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16292	²Ê¡¤ÕæÔª¡¤Í´»÷¡¤¸¯ÐÄ(·¡)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16293	²Ê¡¤ÕæÔª¡¤Í´»÷¡¤¸¯ÐÄ(Èþ)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16294	²Ê¡¤ÕæÔª¡¤Í´»÷¡¤¸¯ÐÄ(ËÁ)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16295	²Ê¡¤ÕæÔª¡¤Í´»÷¡¤¸¯ÐÄ(Îé)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16296	²Ê¡¤ÕæÔª¡¤Í´»÷¡¤¸¯ÐÄ(Â½)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16297	²Ê¡¤ÕæÔª¡¤´ó»¯¡¤¼ûÇÐ(Ò¼)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalStrike
16298	²Ê¡¤ÕæÔª¡¤´ó»¯¡¤¼ûÇÐ(·¡)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalStrike
16299	²Ê¡¤ÕæÔª¡¤´ó»¯¡¤¼ûÇÐ(Èþ)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalStrike
16300	²Ê¡¤ÕæÔª¡¤´ó»¯¡¤¼ûÇÐ(ËÁ)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalStrike
16301	²Ê¡¤ÕæÔª¡¤´ó»¯¡¤¼ûÇÐ(Îé)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalStrike
16302	²Ê¡¤ÕæÔª¡¤´ó»¯¡¤¼ûÇÐ(Â½)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalStrike
16303	²Ê¡¤ÕæÔª¡¤´ó»¯¡¤Í´»÷(Ò¼)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16304	²Ê¡¤ÕæÔª¡¤´ó»¯¡¤Í´»÷(·¡)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16305	²Ê¡¤ÕæÔª¡¤´ó»¯¡¤Í´»÷(Èþ)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16306	²Ê¡¤ÕæÔª¡¤´ó»¯¡¤Í´»÷(ËÁ)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16307	²Ê¡¤ÕæÔª¡¤´ó»¯¡¤Í´»÷(Îé)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16308	²Ê¡¤ÕæÔª¡¤´ó»¯¡¤Í´»÷(Â½)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16309	²Ê¡¤Ë²Ó°¡¤º×¶¥¡¤¸¯ÐÄ(Ò¼)	atAgilityBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
16310	²Ê¡¤Ë²Ó°¡¤º×¶¥¡¤¸¯ÐÄ(·¡)	atAgilityBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
16311	²Ê¡¤Ë²Ó°¡¤º×¶¥¡¤¸¯ÐÄ(Èþ)	atAgilityBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
16312	²Ê¡¤Ë²Ó°¡¤º×¶¥¡¤¸¯ÐÄ(ËÁ)	atAgilityBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
16313	²Ê¡¤Ë²Ó°¡¤º×¶¥¡¤¸¯ÐÄ(Îé)	atAgilityBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
16314	²Ê¡¤Ë²Ó°¡¤º×¶¥¡¤¸¯ÐÄ(Â½)	atAgilityBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
16315	²Ê¡¤Ë²Ó°¡¤º×¶¥¡¤Í´»÷(Ò¼)	atAgilityBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16316	²Ê¡¤Ë²Ó°¡¤º×¶¥¡¤Í´»÷(·¡)	atAgilityBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16317	²Ê¡¤Ë²Ó°¡¤º×¶¥¡¤Í´»÷(Èþ)	atAgilityBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16318	²Ê¡¤Ë²Ó°¡¤º×¶¥¡¤Í´»÷(ËÁ)	atAgilityBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16319	²Ê¡¤Ë²Ó°¡¤º×¶¥¡¤Í´»÷(Îé)	atAgilityBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16320	²Ê¡¤Ë²Ó°¡¤º×¶¥¡¤Í´»÷(Â½)	atAgilityBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16321	²Ê¡¤Ë²Ó°¡¤¸¯ÐÄ¡¤º×¶¥(Ò¼)	atAgilityBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
16322	²Ê¡¤Ë²Ó°¡¤¸¯ÐÄ¡¤º×¶¥(·¡)	atAgilityBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
16323	²Ê¡¤Ë²Ó°¡¤¸¯ÐÄ¡¤º×¶¥(Èþ)	atAgilityBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
16324	²Ê¡¤Ë²Ó°¡¤¸¯ÐÄ¡¤º×¶¥(ËÁ)	atAgilityBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
16325	²Ê¡¤Ë²Ó°¡¤¸¯ÐÄ¡¤º×¶¥(Îé)	atAgilityBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
16326	²Ê¡¤Ë²Ó°¡¤¸¯ÐÄ¡¤º×¶¥(Â½)	atAgilityBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
16327	²Ê¡¤Ë²Ó°¡¤¸¯ÐÄ¡¤Í´»÷(Ò¼)	atAgilityBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16328	²Ê¡¤Ë²Ó°¡¤¸¯ÐÄ¡¤Í´»÷(·¡)	atAgilityBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16329	²Ê¡¤Ë²Ó°¡¤¸¯ÐÄ¡¤Í´»÷(Èþ)	atAgilityBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16330	²Ê¡¤Ë²Ó°¡¤¸¯ÐÄ¡¤Í´»÷(ËÁ)	atAgilityBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16331	²Ê¡¤Ë²Ó°¡¤¸¯ÐÄ¡¤Í´»÷(Îé)	atAgilityBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16332	²Ê¡¤Ë²Ó°¡¤¸¯ÐÄ¡¤Í´»÷(Â½)	atAgilityBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16333	²Ê¡¤Ë²Ó°¡¤¼ûÇÐ¡¤º×¶¥(Ò¼)	atAgilityBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16334	²Ê¡¤Ë²Ó°¡¤¼ûÇÐ¡¤º×¶¥(·¡)	atAgilityBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16335	²Ê¡¤Ë²Ó°¡¤¼ûÇÐ¡¤º×¶¥(Èþ)	atAgilityBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16336	²Ê¡¤Ë²Ó°¡¤¼ûÇÐ¡¤º×¶¥(ËÁ)	atAgilityBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16337	²Ê¡¤Ë²Ó°¡¤¼ûÇÐ¡¤º×¶¥(Îé)	atAgilityBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16338	²Ê¡¤Ë²Ó°¡¤¼ûÇÐ¡¤º×¶¥(Â½)	atAgilityBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16339	²Ê¡¤Ë²Ó°¡¤¼ûÇÐ¡¤¸¯ÐÄ(Ò¼)	atAgilityBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16340	²Ê¡¤Ë²Ó°¡¤¼ûÇÐ¡¤¸¯ÐÄ(·¡)	atAgilityBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16341	²Ê¡¤Ë²Ó°¡¤¼ûÇÐ¡¤¸¯ÐÄ(Èþ)	atAgilityBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16342	²Ê¡¤Ë²Ó°¡¤¼ûÇÐ¡¤¸¯ÐÄ(ËÁ)	atAgilityBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16343	²Ê¡¤Ë²Ó°¡¤¼ûÇÐ¡¤¸¯ÐÄ(Îé)	atAgilityBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16344	²Ê¡¤Ë²Ó°¡¤¼ûÇÐ¡¤¸¯ÐÄ(Â½)	atAgilityBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16345	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤º×¶¥(Ò¼)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16346	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤º×¶¥(·¡)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16347	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤º×¶¥(Èþ)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16348	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤º×¶¥(ËÁ)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16349	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤º×¶¥(Îé)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16350	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤º×¶¥(Â½)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16351	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤¸¯ÐÄ(Ò¼)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16352	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤¸¯ÐÄ(·¡)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16353	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤¸¯ÐÄ(Èþ)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16354	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤¸¯ÐÄ(ËÁ)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16355	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤¸¯ÐÄ(Îé)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16356	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤¸¯ÐÄ(Â½)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16357	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤º×¶¥(Ò¼)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16358	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤º×¶¥(·¡)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16359	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤º×¶¥(Èþ)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16360	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤º×¶¥(ËÁ)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16361	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤º×¶¥(Îé)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16362	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤º×¶¥(Â½)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16363	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤¸¯ÐÄ(Ò¼)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16364	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤¸¯ÐÄ(·¡)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16365	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤¸¯ÐÄ(Èþ)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16366	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤¸¯ÐÄ(ËÁ)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16367	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤¸¯ÐÄ(Îé)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16368	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤¸¯ÐÄ(Â½)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16369	²Ê¡¤º×¶¥¡¤¸¯ÐÄ¡¤Í´»÷(Ò¼)	atPoisonAttackPowerBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16370	²Ê¡¤º×¶¥¡¤¸¯ÐÄ¡¤Í´»÷(·¡)	atPoisonAttackPowerBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16371	²Ê¡¤º×¶¥¡¤¸¯ÐÄ¡¤Í´»÷(Èþ)	atPoisonAttackPowerBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16372	²Ê¡¤º×¶¥¡¤¸¯ÐÄ¡¤Í´»÷(ËÁ)	atPoisonAttackPowerBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16373	²Ê¡¤º×¶¥¡¤¸¯ÐÄ¡¤Í´»÷(Îé)	atPoisonAttackPowerBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16374	²Ê¡¤º×¶¥¡¤¸¯ÐÄ¡¤Í´»÷(Â½)	atPoisonAttackPowerBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16375	²Ê¡¤º×¶¥¡¤¼ûÇÐ¡¤¸¯ÐÄ(Ò¼)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16376	²Ê¡¤º×¶¥¡¤¼ûÇÐ¡¤¸¯ÐÄ(·¡)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16377	²Ê¡¤º×¶¥¡¤¼ûÇÐ¡¤¸¯ÐÄ(Èþ)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16378	²Ê¡¤º×¶¥¡¤¼ûÇÐ¡¤¸¯ÐÄ(ËÁ)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16379	²Ê¡¤º×¶¥¡¤¼ûÇÐ¡¤¸¯ÐÄ(Îé)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16380	²Ê¡¤º×¶¥¡¤¼ûÇÐ¡¤¸¯ÐÄ(Â½)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16381	²Ê¡¤º×¶¥¡¤¼ûÇÐ¡¤Í´»÷(Ò¼)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16382	²Ê¡¤º×¶¥¡¤¼ûÇÐ¡¤Í´»÷(·¡)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16383	²Ê¡¤º×¶¥¡¤¼ûÇÐ¡¤Í´»÷(Èþ)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16384	²Ê¡¤º×¶¥¡¤¼ûÇÐ¡¤Í´»÷(ËÁ)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16385	²Ê¡¤º×¶¥¡¤¼ûÇÐ¡¤Í´»÷(Îé)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16386	²Ê¡¤º×¶¥¡¤¼ûÇÐ¡¤Í´»÷(Â½)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16387	²Ê¡¤º×¶¥¡¤Í´»÷¡¤¸¯ÐÄ(Ò¼)	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16388	²Ê¡¤º×¶¥¡¤Í´»÷¡¤¸¯ÐÄ(·¡)	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16389	²Ê¡¤º×¶¥¡¤Í´»÷¡¤¸¯ÐÄ(Èþ)	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16390	²Ê¡¤º×¶¥¡¤Í´»÷¡¤¸¯ÐÄ(ËÁ)	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16391	²Ê¡¤º×¶¥¡¤Í´»÷¡¤¸¯ÐÄ(Îé)	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16392	²Ê¡¤º×¶¥¡¤Í´»÷¡¤¸¯ÐÄ(Â½)	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16393	²Ê¡¤º×¶¥¡¤´ó»¯¡¤Í´»÷(Ò¼)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16394	²Ê¡¤º×¶¥¡¤´ó»¯¡¤Í´»÷(·¡)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16395	²Ê¡¤º×¶¥¡¤´ó»¯¡¤Í´»÷(Èþ)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16396	²Ê¡¤º×¶¥¡¤´ó»¯¡¤Í´»÷(ËÁ)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16397	²Ê¡¤º×¶¥¡¤´ó»¯¡¤Í´»÷(Îé)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16398	²Ê¡¤º×¶¥¡¤´ó»¯¡¤Í´»÷(Â½)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16399	²Ê¡¤¸¯ÐÄ¡¤º×¶¥¡¤Í´»÷(Ò¼)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16400	²Ê¡¤¸¯ÐÄ¡¤º×¶¥¡¤Í´»÷(·¡)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16401	²Ê¡¤¸¯ÐÄ¡¤º×¶¥¡¤Í´»÷(Èþ)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16402	²Ê¡¤¸¯ÐÄ¡¤º×¶¥¡¤Í´»÷(ËÁ)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16403	²Ê¡¤¸¯ÐÄ¡¤º×¶¥¡¤Í´»÷(Îé)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16404	²Ê¡¤¸¯ÐÄ¡¤º×¶¥¡¤Í´»÷(Â½)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16405	²Ê¡¤¸¯ÐÄ¡¤¼ûÇÐ¡¤º×¶¥(Ò¼)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16406	²Ê¡¤¸¯ÐÄ¡¤¼ûÇÐ¡¤º×¶¥(·¡)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16407	²Ê¡¤¸¯ÐÄ¡¤¼ûÇÐ¡¤º×¶¥(Èþ)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16408	²Ê¡¤¸¯ÐÄ¡¤¼ûÇÐ¡¤º×¶¥(ËÁ)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16409	²Ê¡¤¸¯ÐÄ¡¤¼ûÇÐ¡¤º×¶¥(Îé)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16410	²Ê¡¤¸¯ÐÄ¡¤¼ûÇÐ¡¤º×¶¥(Â½)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16411	²Ê¡¤¸¯ÐÄ¡¤¼ûÇÐ¡¤Í´»÷(Ò¼)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16412	²Ê¡¤¸¯ÐÄ¡¤¼ûÇÐ¡¤Í´»÷(·¡)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16413	²Ê¡¤¸¯ÐÄ¡¤¼ûÇÐ¡¤Í´»÷(Èþ)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16414	²Ê¡¤¸¯ÐÄ¡¤¼ûÇÐ¡¤Í´»÷(ËÁ)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16415	²Ê¡¤¸¯ÐÄ¡¤¼ûÇÐ¡¤Í´»÷(Îé)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
